jpb_id,title,posted,company_name,skills,exp,salary,offered_location,job_Description
060123501111,ML Engineer - NLP,30+ Days Ago,Avoma,"Training,deep learning,Usage,Neural networks,Debugging,Machine learning,Python,Natural language processing",2-5 Yrs,Not disclosed,Pune,Develop and improve Deep Learning models in Tensorflow . Work with our engineering team to ship models to our customers . Stay up to date on the latest state-of-the-art papers in NLP . Work with large datasets of over a million documents . Atleast 2 Years of experience with Machine Learning & NLP in a production environment . <br><br>Experience developing and debugging in Python .
050722500997,Data Scientist,30+ Days Ago,Lentra Ai,"Computer science,Statistical analysis,Analytical,Artificial Intelligence,Machine learning,Credit risk analysis,Predictive modeling,Mathematics",3-8 Yrs,Not disclosed,Pune,"Bachelor s degree in statistics,applied mathematics,computer science or a related discipline<br><br> 3+ years experience in data science<br><br> Advanced pattern recognition and predictive modelling experience"
050221500131,Data Scientist,30+ Days Ago,Diverse Lynx,"Computer languages,Neural networks,Machine learning,Predictive modeling,Business solutions,Revenue generation,Monitoring,Python",2-7 Yrs,Not disclosed,Pune," . A drive to learn and master new technologies and techniques<br><br>Experience using statistical computer languages (R,Python,SLQ,etc.)<br><br>Experience working with and creating data architectures<br><br>and experience with applications"
040822501682,Data Scientist,30+ Days Ago,Tridiagonal Solutions,"Mining,Data management,Pharma,Consulting,Machine learning,Troubleshooting,MATLAB,SQL",1-6 Yrs,Not disclosed,Pune," Bachelors / Master s degree in Computer Science / Chemical Engg<br><br>Experience in AWS,Azure machine learning services is preferred . . . . Strong understanding of database systems,querying the database,time series data is preferred . . . <br><br>with a minimum of 1+ years of relevant work experience . . <br><br>Solution mindset,creative and good at relationship management . . ."
030420500926,Data Scientist,30+ Days Ago,Cubois Technologies,"Backend,Front end,html5,MySQL,Javascript,Routing,Management,IOS",3-8 Yrs,Not disclosed,Pune,"Locate and define new process improvement opportunities . Job Requirement:  - Proven working experience as a Data Scientist or Data Analyst <br><br> Must have excellent working knowledge of R,Python MS Excel <br><br> Proficient at manipulating huge datasets (~Millions of rows) <br><br> Experience in Predictive modeling,Customer Profiling,and Retention Engagement analyses"
030323500446,Data Science - Lead Data Scientist,30+ Days Ago,Jet2 Travel Technologies,"RDBMS,Database design,Machine learning,Agile,HTML,Data quality,Business intelligence,Data warehousing",5-8 Yrs,Not disclosed,Pune,"Great work-life balance through permanent work from home arrangement<br><br>Skill enhancement,trainings and certification<br><br>Your ability to rise above group think and see beyond the here and now is matched only by your intellectual curiosity<br><br>Helping cross-functional teams to solve for business problems and develop solutions that enable us to redefine a best-in-class customer experience"
020523501585,Data Science Manager,30+ Days Ago,Xcel Hires Managment Solutions Pvt Ltd,"Analytical skills,NoSQL,data science,Project management,Business analytics,Analytical,cloud storage,data visualization",10-13 Yrs,Not disclosed,Pune,"5+ years data science and analytics experience<br><br>Solid experience with common data science toolkits,such as scikit-learn,Spark ML,pandas,Scipy,etc<br><br> working experience with standard Business Intelligence tools is a great plus<br><br>Experience dealing with large quantities of data across relational and NoSQL databases,cloud storage,and distributed compute systems"
280323907087,Data Science Architect - ML / Data Mining,14 Days Ago,Hyrezy Talent Solutions,"Data Science,Power BI,Teradata,Data mining,Machine Learning,Deep Learning,Hortonworks,MapReduce",5-10 Yrs,Not disclosed,Gurgaon/Gurugram,"5 to 10 Years of Experience. - More than 3 + Years extensive Data Science working experience applying Machine learning algorithms,Predictive modelling,Data mining,and statistical analysis to solve business problems.  . - Full time Bachelors / Masters degree in Statistics,Applied Mathematics Or Computer Science from IIT / NSIT / BITS Only"
270723010578,Data Service Analyst/Data Scientist,6 Days Ago,Make Visions Outsourcing,"spark sql,oracle,Kinesis,elasstic search,Searching,SQL,Spark,Data",6-11 Yrs,15-22.5 Lacs PA,"Chennai, Tamil Nadu","Mandatory Skills: Spark Sql, Kinesis, Elastic Search, Oracle"
260723501958,Data Scientist,7 Days Ago,"SquadRun, Inc","Data analysis,Machine learning,Healthcare,SQL,Logistics,Python,Analysis,Machine",1-4 Yrs,Not disclosed,Noida,"What you should have:  . 1-4 years of experience . A bachelors or equivalent degree is mandatory<br><br>Understands Data flows,schemas,and technical systems relevant to the functional area . up-to-date with state-of-the-art ML techniques and should be able to explain these in a succinct manner ."
260723501489,Senior Data Scientist,7 Days Ago,Data Science Wizards,"Performance tuning,Operations research,Version control,Coding,Analytical,Machine learning,Open source,Stakeholder management",3-6 Yrs,Not disclosed,Thane,"Highly proficient in Python programming<br><br> Must have worked in developing and deploying models using AWS cloud platform . <br><br> Good experience with machine learning and deep learning algorithms and libraries like scikit learn,tensorflow,keras,etc"
260723501488,Data Scientist,7 Days Ago,Data Science Wizards,"Data analysis,SAS,Project management,Analytical,Predictive modeling,Data mining,Operations,Analytics",2-5 Yrs,Not disclosed,Thane,"Bachelor s degree in statistics,applied mathematics,or related discipline . 2+ years of experience in data science . Proficiency in data mining,mathematics,and statistical analysis . Advanced pattern recognition and predictive modeling experience . <br><br>Knowledge of Cloud Technologies like AWS,GCP,and Azure is a must<br><br>Preferred Qualification:  ."
260723501466,Data Scientist,7 Days Ago,Cendyn,"Backend,Data analysis,C++,Operations research,SAS,SPSS,Data mining,Forecasting",3-7 Yrs,Not disclosed,Gurgaon/Gurugram,"Provide support for the sales team to explain the existing systems. Job Requirements:  . Graduate / master s degree in one of the following quantitative disciplines: Statistics,Operations Research,Applied Mathematics or related fields<br><br> Must be able to build forecasting models with time series methods (e.g.,exponential smoothing and ARIMA,etc.)"
260723501161,"Data Scientist (Machine Learning, Artificial Intelligence)",7 Days Ago,Connect Infosoft Technologies Pvt.Ltd.,"Data analysis,Version control,Image processing,Analytical,Artificial Intelligence,Machine learning,Simulink,Data mining",4-7 Yrs,Not disclosed,Faridabad,"Proficiency in version control / code repository tools like Bitbucket,GitHub etc<br><br>UG: BCA in Any Specialization,BTech / BE in Any Specialization,BSc in Any Specialization . PG: Any Postgraduate . <br><br> To execute all of the above the following Techno and Functional expertise is required<br><br>Excellent communication abilities,as well as a preference for working in groups"
260723501039,Academic Counsellor - Data Scientist (Teaching),7 Days Ago,Greatlearning,"data cleansing,Automation,Data analysis,Academic Counsellor,Manager Program Management,Data collection,Feasibility analysis,Management",1-4 Yrs,Not disclosed,Chennai,"Graduate with an exceptional academic track record . Competency: (Top 3) . <br><br>Manage,identify and suggest processes for smoother program management to ensure a consistent and trouble free learning experience ."
260723003373,Data Scientist,8 Days Ago,US Based Consulting Company,"python,data analysis,sas,predictive modeling,machine learning,regression,statistical modeling,logistic regression",1-6 Yrs,Not disclosed,Remote,"This is a work from home opportunity,so this job may be ideal for someone who is looking for a flexible work schedule<br><br>As this is a work from home position,candidates must have their own computer and internet connection. References are required. <br><br>are required. <br><br>A higher degree is not required but will be helpful. ."
260523008109,Hiring For Data Modelling - Gurgaon,7 Days Ago,WNS Holdings,"numpy,machine learning algorithms,statistics,python,sql,Machine,Hiring,Machine learning",2-5 Yrs,Not disclosed,"Gurgaon/ Gurugram, Haryana","Looking for data scientist person with overall 3-6 years of experience,with 2-3 years of experience working in python and SQL<br><br>Good working knowledge of SQL and ability to group data and join multiple tables<br><br>Core experience of 2-3 years of experience working in python and SQL"
250723501502,Data Scientist,8 Days Ago,Leute Passen,"Linux,Postgresql,MySQL,Windows,microsoft,Open source,SDLC,Monitoring",3-7 Yrs,Not disclosed,Kolkata," . We are seeking a highly versatile Data Scientist with a minimum of 2 years of expertise in Machine Learning,AI-based feature implementation,algorithm testing,and model deployment<br><br>Core Skills: Proficiency in Python,PostgreSQL,MySQL,and NoSQL (MongoDB),along with excellent problem statement understanding"
250723501113,Data Scientist (DPIC),8 Days Ago,Epic Foods,"Shaping,Resource allocation,Data,Resource,Allocation",2-5 Yrs,Not disclosed,Bhubaneswar,"<div> <p> </p><ul> <li> A full-time Data Scientist who will be responsible for analysing large datasets and extracting insights from complex data sets and provide data-driven recommendations for improving development initiatives and programs in the state (Odisha)  </li> <li> Their work will play a crucial role in shaping evidence-based decision-making, optimizing resource allocation, and driving positive impact for the states policies  </li> </ul> </div>"
250723501093,Senior Data Scientist,8 Days Ago,Cyberoam Technologies,"Data analysis,GIT,HP data protector,Machine learning,Agile,Data structures,JIRA,Python",4-9 Yrs,Not disclosed,Remote,"Solid foundation in Computer Science,with a bachelor s or master s degree in computer science or a related field and solid understanding of data structures and algorithms<br><br> 4+ years of hands-on experience as a data scientist working on end-to-end machine learning projects<br><br>Preferred skills:  ."
250723006233,Data Scientist,8 Days Ago,Happyhat Solution,"Data Science,Predictive Modeling,python,Statistical Modeling,Machine Learning,Logistic Regression,Natural Language Processing,Predictive Analytics",3-7 Yrs,Not disclosed,Remote,"3 to 7 years of experience in Data Science,advanced and predictive data analytics using data science technology<br><br>Good knowledge in Natural Language Processing,Statistical Modeling,Clustering,Classifications of Text,Tex Mining and Distributional Semantics<br><br>Experience in statistical data analysis,experimental design,and hypothesis validation"
240723905153,SAS Data Scientist,9 Days Ago,Object Technology Solutions,"SQL,R,Hive,Data analysis,regression,SAS-3,Machine Learning -3,Data mining",5-9 Yrs,Not disclosed,Remote,"Good applied statistics skills,such as distributions,statistical testing,regression,etc"
240723904384,Senior Data Scientist,9 Days Ago,Therecruit,"Analytics,Data Science,Big Data Analytics,EAD,LGD models,Machine Learning,Python,Sql",5-7 Yrs,Not disclosed,Gurgaon/Gurugram,Experience in usage of nonstandard data in decision making will be an added advantage
240723500108,Data Scientist,9 Days Ago,Hyqoo,"Computer science,Automation,Analytical,Machine learning,Natural language processing,data visualization,biomedical,SQL",3-7 Yrs,Not disclosed,Remote,"Qualifications and Skills . Masters / PhD in Biomedical Informatics,Statistics,Computer Science or related field . Strong understanding of the core principles of statistical / machine learning . <br><br>Spacy) . Python expertise (4+ years experience) . Proficient understanding of code versioning tools (i.e<br><br>Experience working with clinical data . ."
220723500998,Data Scientist,11 Days Ago,"Transaction Network Services, Inc","deep learning,Data analysis,data science,Analytical,Machine learning,Test design,network services,Monitoring",2-5 Yrs,Not disclosed,Noida,"<ul> <li> A talented and motivated data scientist to work within our AI Labs, India </li> <li> As a Data Scientist, you will play a crucial role in analyzing complex datasets, building statistical and deep learning models, and implementing machine learning solutions </li> <li> You will work closely with cross-functional teams to extract insights from data and contribute to data-driven decision-making processes </li> </ul> <p> </p> <div> <b> Responsibilities </b> </div> <ul> <li> Utilize expertise in statistical analysis, machine learning, and deep learning techniques to solve complex international business problems. </li> <li> Develop, train, and deploy predictive models using machine learning frameworks and tools. </li> <li> Perform data preprocessing, feature engineering, and exploratory data analysis to identify patterns and trends. </li> <li> Collaborate with domain experts and stakeholders to understand business requirements and translate them into analytical solutions. </li> <li> Apply cloud engineering principles to design and deploy scalable and efficient AI solutions in the cloud environment. </li> <li> Collaborate with software engineers to integrate machine learning models into production systems. </li> <li> Implement MLOps practices to automate model training, deployment, and monitoring processes. </li> <li> Communicate complex findings and insights to both technical and non-technical stakeholders through clear and concise reports and visualizations. </li> </ul> <p> </p> <div> <b> Qualifications </b> </div> <ul> <li> Advanced degree in computer science, machine learning, statistical methods, or related field. </li> <li> 2 - 5+ years of industry experience in a data science role. </li> <li> Proficiency in Python programming language and experience with popular data science and machine learning frameworks (eg, TensorFlow, PyTorch, scikit-learn). </li> <li> Knowledge of MLOps practices and experience with tools such as Docker, AWS EMR, or AWS Sagemaker. </li> <li> Solid understanding of data preprocessing techniques, feature engineering, and exploratory data analysis. </li> <li> Knowledge in developing scalable data architectures in a cloud environment. </li> <li> Demonstrated ability to work with large data sources with a focus on data privacy and security. </li> <li> Solid foundation in software engineering principles. </li> <li> Background in software development process and tools with a focus on Jira. </li> <li> Experienced in working in a geographically distributed team environment. </li> <li> Experience working for leadership located in other countries and cultures as well as large time zone shifts. </li> </ul> <p> <strong> Communications: </strong> </p> <ul> <li> Excellent communication & presentation skills. </li> <li> Strong teamwork, communication skills, passion, creativity, productivity & learning agility. </li> <li> Strong written and verbal communications skills working with internationally based colleagues. </li> <li> Ability to articulate and interpret analytical results from developed programs. </li> </ul> <p> <strong> Related Knowledge base: </strong> </p> <ul> <li> Big data technologies such as Hadoop, Spark, or Hive. </li> <li> Knowledge of software engineering principles and experience collaborating with software development teams. </li> <li> Test design/design of experiments. </li> <li> Decision Tree analysis. </li> <li> Mathematical programming and optimization </li> </ul>"
220723003279,"Data Scientist-SQL, ML, Python -(5-7 Years)-Gurgaon",11 Days Ago,Crescendo Global Leadership Hiring India,"Natural Language Processing,regression,Linear Regression,Classification,Statistical Modeling,Deep Learning,sql,ml",5-7 Yrs,Not disclosed,"Hybrid - Gurgaon/ Gurugram, Haryana","An exciting opportunity for someone who has more than 5 years of experience in SQL,ML,PYTHON,classical linear,and classification regression. Location-Gurgaon(Hybrid) <br><br>We are passionate about empowering job seekers and employers with an engaging memorable job search and leadership hiring experience"
210723503404,Data Scientist,12 Days Ago,Sutherland Global Services Inc,"Process automation,Business process,global operations,Automation,Change management,Business analysis,Agile,Continuous improvement",2-6 Yrs,Not disclosed,Chennai,"Essential Knowledge and Skills:  . Strong effective working relationships with team members,stakeholders,and management"
190723005976,Data Scientist,14 Days Ago,Adec Infocomm,"Data Science,Pandas,scikit,etl,Statistics,Numpy,Framework,Python",2-4 Yrs,Not disclosed,Hybrid - Chennai,"<p><strong><u>Skills:</u></strong></p><ul><li>Python</li><li>SQL</li><li>Pandas, SciKit, NumPy etc.</li><li>ETL processes and frameworks</li><li>Statistics, Linear algebra</li><li>Predictive analysis </li><li>Understand and implement machine learning models to Analyze data</li></ul><br /><p><strong><u>Roles and Responsibilities: </u></strong></p><ul><li>Predictive analysis for ecommerce </li><li>Customer segmentation and behavioral analysis for ecommerce </li><li>Introduce new data strategies to improve our products and services </li></ul>"
050423007114,Data Scientist,5 Days Ago,Getwork,"Power Bi,Model Building,Python,Data Science,R,Data Visualizations,Data Management,Data Analytics",1-3 Yrs,8-12 Lacs PA,Gurgaon/Gurugram,Build predictive models and machine-learning algorithms Experience as a Data Scientist or Data Analyst <br><br>Experience in data mining
170723006376,Junior Data Scientist,16 Days Ago,Fundtec,"Data Science,Data Manipulation,Data Analytics,Data Engineering,Data Visualization,Data Architecture,Deep Learning,Analytics",0-3 Yrs,2-2.5 Lacs PA,"Raipur, Chhattisgarh","Data Analysis Analyze data to identify patterns and trends.
Assist in creating predictive models and algorithms.
Data Cleaning: Cleanse and preprocess data for analysis.
Data Visualization: Create clear visualizations to communicate findings."
280323500364,Senior Data Scientist,30+ Days Ago,Technovert,"data cleansing,Text mining,Simulation,Network analysis,Machine learning,Agile,Predictive modeling,Data mining",3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Will work closely with the development team,architects,and the product owner to build efficient data models and manage data model lifecycle leveraging appropriate technology stack . Must be comfortable working with a wide range of stakeholders and functional teams<br><br>Experience using statistical computer languages (R,Python,SQL,and MS Excel.)<br><br>and experience with business applications"
280323500278,Senior Data Scientist,30+ Days Ago,Technovert,"data cleansing,Text mining,Simulation,Network analysis,Machine learning,Agile,Predictive modeling,Data mining",3-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"Will work closely with the development team,architects,and the product owner to build efficient data models and manage data model lifecycle leveraging appropriate technology stack . Must be comfortable working with a wide range of stakeholders and functional teams<br><br>Experience using statistical computer languages (R,Python,SQL,and MS Excel.)<br><br>and experience with business applications"
280323500189,Senior Data Scientist,30+ Days Ago,Technovert,Senior Data Scientist,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Will work closely with the development team,architects,and the product owner to build efficient data models and manage data model lifecycle leveraging appropriate technology stack . Must be comfortable working with a wide range of stakeholders and functional teams<br><br>Experience using statistical computer languages (R,Python,SQL,and MS Excel.)<br><br>and experience with business applications"
240723004289,Data Scientist,9 Days Ago,Applied Synergy Technologies Pvt.ltd,"Data Science,Snowflake,data analyst,Python,Data analysis,Data,Science",7-12 Yrs,Not disclosed,Remote,"7+ yrs of exp in data analysis and developing technological business strategies. Programming languages such as Python, C+, JavaScript. Exp using BI & data visualisation tools like Tableau Power BI and Looker .SQL and cloud data warehousing Snowflake"
210423905630,Data Scientist,20 Days Ago,Carbynetech India Pvt Ltd,"machine learning,PyTorch,Pandas,Scikit-learn,Keras,data visualization,Computer Vision,Deep Learning",2-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Bachelors or Masters degree in Computer Science,Statistics,or a related field. 2+ years of relevant experience in machine learning,including model development and deployment. Strong programming skills in Python,including experience with machine learning libraries such as TensorFlow,PyTorch,Scikit-learn,and Keras."
190423004350,Senior Data Scientist,21 Days Ago,Blend360 India,"Predictive Modeling,Statistical Analysis Technique,Data Mining Algorithms,Python,SQL,Azure,GCP,Pricing Analytics",5-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"Required Skills and Experience<br><br> . 5 - 7 Years of professional experience in Data Science Industry. <br><br>Experience in key Data Science Domains such as,customer analytics (Acquisition modelling,recommendation engine,Segmentation,Lifetime Value,Loyalty,Retention),marketing analytics (MMM,MTA,Synthetics Control),Product & Pricing analytics,with expertise in at least one of the areas."
190123009133,Data Scientist,12 Days Ago,Desynova Digital,"Natural Language Processing,Computer Vision,Data Science,NLP,Data Scientist,Artificial Intelligence,Machine Learning,Intelligence",2-3 Yrs,Not disclosed,Remote,Study and transform data science prototypes.Design ML systems.Research & implement appropriate ML algorithms and tools.Develop machine learning applications according to requirements.Select appropriate datasets and data representation methods
170723500854,Data Scientist,16 Days Ago,Torcai Digital Media,"Data analysis,Bidding,Linux,data science,Shell scripting,Mentor,Calculus,Analysis",2-5 Yrs,Not disclosed,"Dehradun, Hyderabad/Secunderabad, Gurgaon/Gurugram","<div> <ul> <li> Minimum 2 years of experience in developing and implementing applied math and/or statistical models </li> </ul> <ul> <li> Experience in collaborating with stakeholders / team leaders in order to understand problem statements and design and execute potential solutions </li> </ul> <ul> <li> Mentor team members and ensure fault-free execution of projects/ solutions. </li> </ul> <ul> <li> Experience in performing Exploratory Data Analysis on large and complex data sets consisting of structured, semi-structured and unstructured data. </li> </ul> <ul> <li> Keep abreast of the latest developments in the data science space across industries for potential uses. </li> </ul> <ul> <li> Experience with algebra, calculus, polynomial equations, data standardization and normalization techniques, graphs, neural nets, complex numbers etc </li> </ul> <ul> <li> Experience and ability in understanding the underlying working of AI/ML algorithms and breaking the barrier to solve more complex problems. </li> </ul> <ul> <li> Shell scripting (awk, sed etc) and Linux experience is a plus. </li> </ul> <ul> <li> Experience of feature exp, NN, Regression, bidding, NLP etc is a plus. </li> </ul> </div>"
170723004403,Data Scientist,16 Days Ago,MKS Vision,"Excel,powerbi,Python,SQL,Data,Power Bi",3-6 Yrs,5-15 Lacs PA,"Hyderabad/Secunderabad, Coimbatore, Tamil Nadu","Bachelors or master s degree in data science,Statistics,Mathematics,or a related field.  <br><br>Proven experience (3-5 years) as a Data Scientist,preferably with a focus on credit risk modelling.  . Strong proficiency in SQL for data manipulation and retrieval from relational databases.  . Proficiency in statistical analysis,hypothesis testing,and predictive modelling techniques."
170323501200,Senior Engineer - AI/ML/Data Scientist,30+ Days Ago,Global Consult Inc .,"Smarty,Computer science,orchestration,Analytical,Machine learning,Natural language processing,Weaving,Training and Development",4-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"Bachelors or Masters degree in Computer Science,Engineering,Mathematics,or related fields<br><br>Experience with cloud-based machine learning platforms and services,such as AWS SageMaker or Google Cloud ML Engine<br><br>Qualifications Required <br><br>Skills and Experience Required <br><br> 4 to 10 years of experience in building AI models with NLP and data engineering"
150723500092,Data Scientist,18 Days Ago,Atmecs Technologies,"Cloud computing,Computer vision,GCP,Analytical,Machine learning,data visualization,Reporting tools,SQL",4-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"Experience working with the Insurance domain would be a plus . What we are looking for . Bachelors or Masters degree in Computer Science,Statistics,or a related field<br><br>Experience with other deep learning frameworks such as Caffe,MXNet,or Keras"
110723006936,Data Scientist || HYD || WFO,22 Days Ago,Pranathi Software Services,"Natural Language Processing,Deep Learning,Predictive Modeling,Neural Networks,machine learning,Machine,Predictive,Process",2-4 Yrs,Not disclosed,"Hyderabad/ Secunderabad, Telangana","<p><strong>Greetings From Pranathi Software Services Pvt Ltd!!!!</strong></p><br /><p> We are looking for a Machine Learning (ML) and AI Engineer to help us create artificial intelligence products.</p><br /><p>Machine Learning Engineer responsibilities include creating machine learning models and retraining systems. To do this job successfully, you need exceptional skills in statistics and programming. If you also have knowledge of data science and software engineering, wed like to meet you.</p><br /><p>Your ultimate goal will be to shape and build efficient self-learning applications</p><br /><p><strong>Designation: Data Scientist</strong></p><p><strong>Experience: 2-4 years</strong></p><p><strong>Location: Begumpet, Hyderabad</strong></p><p><strong>Timings: 12 PM to 9PM</strong></p><br /><p><strong> Job profile: Data Scientist</strong></p><br /><p> <strong>Requirements</strong></p><ul><li>Experience of 2-3 years should be fine, predominantly on Machine Learning problems, Computer Vision, NLP, AWS / Cloud, Dockers etc.</li><li>2+ years of relevant experience in a delivery focused team.</li><li>Strong coding ability in Python, and general software development skills (source code management, debugging, testing, deployment, etc.) is a must.</li><li>Experience with building predictive statistical, behavioral or other models via supervised and unsupervised machine learning, statistical analysis, and other predictive modeling techniques.</li><li>Understanding of databases (MYSQL) from a perspective how to write optimized queries and pull data from them is essential.</li><li>Experience across Structured, Semi-Structured and Unstructured data along with the appropriate modeling techniques based on the business requirements.</li><li>Knowledge of both traditional as well awareness with existing state of the art methods in Machine Learning, NLP, Document Classification, Transfer Learning, Information Extraction and Retrieval with a proven track record of applying them to real problems.</li><li>Experience in Computer Vision techniques - processing and handling of images and videos, as well as detection / classification techniques.</li><li>Ability to communicate the requirements and deliverables effectively to both technical teams as well as non-technical domain specialists.</li><li>Strong team player; ability to provide both a strong individual contribution but also work as a team and contribute to wider goals is a must in this dynamic environment.</li><li>Strong verbal and written communication skills to establish proper communications within the team and clients.</li></ul><br /><p><strong>Desired Skills and Experience</strong></p><ul><li>Python, Computer Vision, Machine Learning, NLP,  Deep Learning, Django framework</li></ul><br /><br /><p>If interested please share your updated resume at <strong>harish@pranathiss.com</strong> </p><br /><br /><br /><br /><br />"
100723500009,Drug Discovery Associate Data Scientist,23 Days Ago,Schrodinger,"Unix,Organic chemistry,Computational chemistry,Material science,Version control,Linux,MySQL,Clinical trials",1-2 Yrs,Not disclosed,Hyderabad/Secunderabad," . What you should have:  . A Masters degree in physical science,such as chemistry,biochemistry who has completed at least a year of organic chemistry coursework"
080723002795,Data Scientist,26 Days Ago,Tror,"algorithms,python,Natural Language Processing,data engineering,data visualization,deep learning frameworks,analytical,predictive analytics",5-10 Yrs,Not disclosed,Remote,"A Bachelors or higher degree in Mathematics,statistics,computer science,data science or field directly related to the position <br><br>Bachelors degree or equivalent in statistics,mathematics,computer science,operations research,economics,or a related quantitative field<br><br> Experience in developing,deploying,and maintaining models / pipelines in production and Lower Environments"
070723500304,Drug Discovery Associate Data Scientist,26 Days Ago,Schrodinger,"Unix,Organic chemistry,Manager Quality Assurance,Material science,Version control,Linux,MySQL,Clinical trials",1-4 Yrs,Not disclosed,Hyderabad/Secunderabad," . What you should have:  . A Master s degree in physical science,such as chemistry,biochemistry who has completed at least a year of organic chemistry coursework<br><br>Experience with any of the following is a plus:  . Scientific Python packages (e.g.,pandas,numpy,scipy,matplotlib) . ."
070623500366,Sr.ML Expert,30+ Days Ago,Kay Bouvet Engineering,"Data analysis,Claims,GIT,GCP,Machine learning,Healthcare,Data structures,Visual Studio",4-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Prior experience of designing,developing and maintaining Machine Learning solution through its Life Cycle is highly advantageous <br><br> . Strong drive to learn and master new technologies and techniques <br><br> . 3+ years of work experience in w . riting code in Python <br><br>Experience in using various Python libraries like Pandas,NumPy"
050723008781,Lead Data Scientist,28 Days Ago,Epam Systems,"Natural Language Processing,Deep Learning,python,Algorithms,CoreNLP,MLOps,OpenNLP,Spacy",8-13 Yrs,Not disclosed,"Hybrid - Hyderabad/ Secunderabad, Telangana","Experience in Deploying the models to end-points and packaging them as APIs for the products to access and serve <br><br>Large language models (LLM) and experience are a must <br><br>Skills required: Data Science,Machine Learning,NLP,Deep Learning,LLM (Good to have)<br><br>Familiarity with ML-Ops and Azure Big Data services is good to have . ."
050723005292,Data Scientist-Urgent requirement,28 Days Ago,Vertex Computer Systems,"Predictive Modeling,Data Science,Ml Algorithms,Machine Learning,Statistical Modeling,machine learning algorithms,Statistics,Ml",7-11 Yrs,Not disclosed,Hybrid - Hyderabad/Secunderabad,"Bachelors degree in a relevant field such as computer science,statistics,mathematics,or a related quantitative discipline<br><br>Experience in working with big data technologies,databases,and distributed computing frameworks (e.g.,Hadoop,Spark) is advantageous.  . Ability to translate complex business problems into data science projects and deliver actionable insights."
030723004266,Data Scientist || Hyderabad (Work From Office),30 Days Ago,Naukri Premium - Employer Services,"python,data scientist,Machine Learning,Office,Data,Machine",5-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Experience in software products development 5 years or more.  . Machine learning programming experience in Python and PyTorch.  <br><br>Experience in Probabilistic modelling and Bayesian Inference.  . Exceptionally strong analytical skills.
300622501608,Research Associate - Data Science,30+ Days Ago,Recodeminds,"Computer science,E-learning,SAN,Data analysis,French,Analytical,Research Associate,Internship",1-3 Yrs,Not disclosed,Hyderabad/Secunderabad,"The ideal Data Science research associate would be expected to have a bachelor s / masters degree in Statistics,Computer Science,Machine Learning or a related field<br><br>Experience with common data science toolkits,such as python,R,Weka,NumPy,MatLab,etc {{depending on specific project requirements}}<br><br>Required Skills:  ."
300622501044,Data Scientist,30+ Days Ago,Metlife,"Logistic regression,Data analysis,data science,Bfsi,Analytical,linear regression,SPSS,Asset management",2-5 Yrs,Not disclosed,Hyderabad/Secunderabad,Perform Exploratory Data Analysis and decide what ML models fit the requirement . . . . . <br><br>Bachelor s degree in a quantitative field required<br><br> Masters preferred . . . . <br><br>Prior experience in BFSI domain is a plus . . . . .
300522503555,Data Scientist,30+ Days Ago,Fisker,"Computer science,C++,Analytical,Social media,Formulation,Teradata,Forecasting,Analytics",3-7 Yrs,Not disclosed,Hyderabad/Secunderabad,Knowledge with data visualization tools such as Power BI preferred <br><br>Experience with Web Services and REST APIs is preferred . <br><br>Skills and Experience . 3+ years of professional consulting experience in Data Science or technology consulting or similar roles
300423500016,Senior Data Scientist,30+ Days Ago,Duff & Phelps,"Due diligence,data science,Analytical,Project management,Machine learning,Technical leadership,Data mining,Financial services",3-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"Bachelor s degree (Masters or PhD preferred) in relevant disciplines (Mathematics,Computer Science,Statistics or other quantitative related discipline) or relevant experience . 3+ years of experience in data mining,machine learning and statistical modelling . <br><br>Cloud experience,especially Azure"
280322502310,Data Scientist,30+ Days Ago,Seven Consultancy (HR Solution),"Computer science,C++,SAS,data science,Perl,Data mining,Ruby,Analytics",2-4 Yrs,Not disclosed,Hyderabad/Secunderabad,"<p> As a data scientist, your role would be to turn raw data into valuable insights that the organisation needs in order to grow and compete. You need to interpret and analyse data from multiple sources to come up with imaginative solutions to problems. In essennce, you combine practical skills such as coding and maths with the ability to analyse statistics. <br /> </p> <p> A degree in statistics, maths, business administration or computer science would be an added advantage. The main programming languages often used within analytics, data mining and data science are R, SAS, Python and SQL, and knowledge of Java, C/C++, Perl and Ruby would be a plus.  <br /> <br /> <strong> Job Responsibilities: </strong> <br /> Use strong business acumen, as well as an ability to communicate findings, and mine vast amounts of data for useful insights <br /> Use these insights to influence how an organisation approaches business challenges <br /> Use a combined knowledge of computer science and applications, modelling, statistics, analytics and maths to solve problems <br /> Extract data from multiple sources <br /> Sift and analyse data from multiple angles, looking for trends that highlight problems or opportunities <br /> Communicate important information and insights to business and IT leaders <br /> Make recommendations to adapt existing business strategies  <br /> </p>"
